,source,target
6987,Flight_feather,Fish_fin
6988,Flight_feather,Flipper_(anatomy)
6989,Flight_feather,Sarcopterygii
6990,Flight_feather,Actinopterygii
6991,Season,Rasputitsa
6992,Taxonomy_(biology),Aristotle%27s_Lagoon
6993,Taxonomy_(biology),James_A._Secord
6994,Taxonomy_(biology),University_of_Chicago_Press
6995,Taxonomy_(biology),Joel_Cracraft
6996,Taxonomy_(biology),International_Association_for_Plant_Taxonomy
6997,Taxonomy_(biology),International_Commission_on_Zoological_Nomenclature
6998,Carboniferous,East_Kirkton_Quarry
6999,Carboniferous,Bathgate
7000,Carboniferous,Hamilton_Quarry
7001,Carboniferous,Kansas
7002,Carboniferous,Mazon_Creek
7003,Carboniferous,Illinois
7004,Bird,Bird_anatomy
7005,Bird,Bird_vision
7006,Bird,Egg_tooth
7007,Bird,Yellow-wattled_lapwing
7008,Animal,Domestication_of_animals
7009,Megaannum,Tempus_fugit
7010,Megaannum,Time_capsule
7011,Megaannum,Time_complexity
7012,Megaannum,Time_signature
7013,Holocene,Axe
7014,Holocene,Bannerstone
7015,Holocene,Blade_(archaeology)
7016,Holocene,Prismatic_blade
7017,Holocene,Bone_tool
7018,Penguin,Cracidae
7019,Penguin,Cracinae
7020,Penguin,Oreophasinae
7021,Sun,Solar_apex
7022,Sun,Hercules_(constellation)
7023,Sun,Vega
7024,Sun,Substellar_objects
7025,Earth,Silica
7026,Earth,Aluminum_oxide
7027,Earth,Calcium_oxide
7028,Flight_feather,Pectoral_fins
7029,Flight_feather,Pelvic_fin
7030,Flight_feather,Limb_development
7031,Flight_feather,Comparative_foot_morphology
7032,Flight_feather,Digitigrade
7033,Season,Afghan_Fighting_Season
7034,Season,Horae
7035,Season,Indian_summer
7036,Season,Persephone
7037,Chordate,Clitellata
7038,Chordate,Sipuncula
7039,Chordate,Gastropoda
7040,Chordate,Cephalopod
7041,Chordate,Bivalvia
7042,Chordate,Chiton
7043,Chordate,Tusk_shell
7044,Taxonomy_(biology),Encyclop%C3%A6dia_Britannica
7045,Taxonomy_(biology),North_Carolina_State_University
7046,Taxonomy_(biology),University_of_Wyoming
7047,Taxonomy_(biology),Integrated_Taxonomic_Information_System
7048,Taxonomy_(biology),Clive_A._Stace
7049,Carboniferous,List_of_fossil_sites
7050,Carboniferous,David_Beerling
7051,Carboniferous,Biology_Letters
7052,Bird,Covert_(feather)
7053,Bird,Body_plan
7054,Bird,Respiratory_system
7055,Bird,Cranial_sutures
7056,Bird,Orbit_(anatomy)
7057,Bird,Septum
7058,Animal,Livestock
7059,Animal,Animal_husbandry
7060,Animal,Fishing
7061,Animal,Fish_farming
7062,Animal,Crustacea
7063,Animal,Gastropod
7064,Megaannum,Time_travel
7065,Megaannum,Template_talk:Time_measurement_and_standards
7066,Megaannum,Metrology
7067,Megaannum,UTC_offset
7068,Megaannum,%CE%94T_(timekeeping)
7069,Megaannum,DUT1
7070,Holocene,Bow_drill
7071,Holocene,Burin_(lithic_flake)
7072,Holocene,Oar
7073,Holocene,Pesse_canoe
7074,Holocene,Chopper_(archaeology)
7075,Holocene,Chopping_tool
7076,Penguin,Penelopinae
7077,Penguin,Megapodidae
7078,Penguin,Aepypodius
7079,Penguin,Alectura
7080,Penguin,Eulipoa
7081,Sun,Nearest_stars
7082,Sun,Proxima_Centauri
7083,Sun,Cygnus_(constellation)
7084,Earth,Magnesium_oxide
7085,Earth,Iron_oxide
7086,Earth,Sodium_oxide
7087,Earth,Potassium_oxide
7088,Earth,Titanium_dioxide
7089,Earth,Phosphorus_pentoxide
7090,Flight_feather,Plantigrade
7091,Flight_feather,Unguligrade
7092,Flight_feather,Uniped
7093,Flight_feather,Bipedalism
7094,Flight_feather,Facultative_biped
7095,Flight_feather,Tripedal
7096,Flight_feather,Quadrupedalism
7097,Season,Sun_path
7098,Season,Vertumnus
7099,Season,CBC_News
7100,Season,Wayback_Machine
7101,Chordate,Dubious_species
7102,Chordate,Template_talk:Chordata
7103,Chordate,Euteleostomi
7104,Chordate,Rhipidistia
7105,Chordate,Lungfish
7106,Chordate,Sauria
7107,Taxonomy_(biology),Cambridge_University_Press
7108,Taxonomy_(biology),Taxonomy_(biology)
7109,Carboniferous,National_Geographic
7110,Carboniferous,Proceedings_of_the_National_Academy_of_Sciences
7111,Carboniferous,John_C._Wells
7112,Carboniferous,Public_domain
7113,Carboniferous,Encyclop%C3%A6dia_Britannica_Eleventh_Edition
7114,Bird,Vertebral_column
7115,Bird,Thoracic_vertebrae
7116,Bird,Pelvis
7117,Bird,Synsacrum
7118,Bird,Sternum
7119,Bird,Extinct
7120,Bird,Kidney
7121,Animal,Sinew
7122,Animal,Carmine
7123,Animal,Cochineal
7124,Animal,Shellac
7125,Animal,Kermes_(dye)
7126,Animal,Working_animals
7127,Animal,Drosophila_melanogaster
7128,Megaannum,International_Earth_Rotation_and_Reference_Systems_Service
7129,Megaannum,ISO_31-1
7130,Megaannum,Barycentric_Coordinate_Time
7131,Megaannum,Barycentric_Dynamical_Time
7132,Megaannum,Civil_time
7133,Megaannum,Geocentric_Coordinate_Time
7134,Megaannum,International_Date_Line
7135,Megaannum,180th_meridian
7136,Megaannum,Greenwich_Mean_Time
7137,Holocene,Cleaver_(tool)
7138,Holocene,Denticulate_tool
7139,Holocene,Fire_plough
7140,Holocene,Fire-saw
7141,Holocene,Hammerstone
7142,Holocene,Knife
7143,Penguin,Leipoa
7144,Penguin,Macrocephalon
7145,Penguin,Megapodius
7146,Penguin,Talegalla
7147,Penguin,Numididae
7148,Penguin,Vulturine_guineafowl
7149,Penguin,Agelastes
7150,Sun,Galactic_coordinates
7151,Sun,Local_standard_of_rest
7152,Sun,Oort_constants
7153,Sun,Kiloparsec
7154,Sun,Mass_extinction
7155,Sun,Impact_events
7156,Sun,Orbital_speed
7157,Sun,Cosmic_microwave_background_radiation
7158,Earth,Manganese(II)_oxide
7159,Earth,Earth_mass
7160,Earth,Kilogram
7161,Earth,Yottagram
7162,Earth,Iron
7163,Earth,Silicon
7164,Earth,Magnesium
7165,Earth,Sulfur
7166,Flight_feather,Arthropod_leg
7167,Flight_feather,Cephalopod_limb
7168,Flight_feather,Dactyly
7169,Flight_feather,Digit_(anatomy)
7170,Flight_feather,Webbed_foot
7171,Flight_feather,Flying_and_gliding_animals
7172,Season,Ola_Tunander
7173,Season,Fridtjof_Nansen
7174,Season,Tim_Cornell
7175,Season,Wikisource
7176,Season,New_International_Encyclopedia
7177,Season,Bad_Astronomer
7178,Season,H2g2
7179,Season,Template_talk:Seasons
7180,Chordate,Lepidosauria
7181,Chordate,Rhynchocephalia
7182,Chordate,Squamata
7183,Chordate,Archelosauria
7184,Chordate,Turtle
7185,Chordate,Archosaur
7186,Chordate,Crocodilia
7187,Carboniferous,Template_talk:Geological_history_of_Earth
7188,Carboniferous,Cenozoic
7189,Carboniferous,Quaternary
7190,Carboniferous,Holocene
7191,Carboniferous,Pleistocene
7192,Carboniferous,Pliocene
7193,Carboniferous,Miocene
7194,Carboniferous,Oligocene
7195,Bird,Nitrogenous_waste
7196,Bird,Uric_acid
7197,Bird,Urea
7198,Bird,Ammonia
7199,Bird,Urinary_bladder
7200,Bird,Creatine
7201,Bird,Creatinine
7202,Animal,Model_organism
7203,Animal,Vaccine
7204,Animal,Yondelis
7205,Animal,Toxin
7206,Animal,Gun_dog
7207,Animal,Bird_of_prey
7208,Animal,Cormorant
7209,Megaannum,Prime_meridian
7210,Megaannum,Continuous_signal
7211,Megaannum,Cosmological_decade
7212,Holocene,Microlith
7213,Holocene,Racloir
7214,Holocene,Rope
7215,Holocene,Scraper_(archaeology)
7216,Penguin,Guttera
7217,Penguin,Numida
7218,Penguin,Odontophoridae
7219,Sun,Hydra_(constellation)
7220,Sun,Crater_(constellation)
7221,Sun,Leo_(constellation)
7222,Sun,Barycentre
7223,Sun,Trefoil
7224,Sun,Synodic_period
7225,Earth,Nickel
7226,Earth,Calcium
7227,Flight_feather,Bat_wing_development
7228,Flight_feather,Bird_wing
7229,Flight_feather,Keel_(bird_anatomy)
7230,Flight_feather,Insect_wing
7231,Season,Temperate_climate
7232,Season,Tropical_climate
7233,Chordate,Template_talk:Life_on_Earth
7234,Chordate,Life
7235,Chordate,Bacteria
7236,Chordate,Acidobacteria
7237,Chordate,Actinobacteria
7238,Chordate,Aquificae
7239,Chordate,Bacteroidetes
7240,Carboniferous,Eocene
7241,Carboniferous,Paleocene
7242,Carboniferous,Late_Cretaceous
7243,Carboniferous,Early_Cretaceous
7244,Carboniferous,Late_Jurassic
7245,Carboniferous,Middle_Jurassic
7246,Bird,Pellet_(ornithology)
7247,Animal,Cormorant_fishing
7248,Animal,Poison_dart_frog
7249,Animal,Blowdart
7250,Animal,Praying_mantis
7251,Animal,Snake
7252,Megaannum,Discrete_time_and_continuous_time
7253,Megaannum,Complication_(horology)
7254,Megaannum,Marine_sandglass
7255,Megaannum,Radio_clock
7256,Megaannum,Dialing_scales
7257,Holocene,Grattoir_de_c%C3%B4t%C3%A9
7258,Holocene,Stone_tool
7259,Holocene,Wheel
7260,Holocene,Bronocice_pot
7261,Penguin,Callipepla
7262,Penguin,Colinus
7263,Penguin,Cyrtonyx
7264,Penguin,Dactylortyx
7265,Penguin,Dendrortyx
7266,Sun,Solar_Dynamics_Observatory
7267,Sun,Stellar_corona
7268,Sun,Heat_conduction
7269,Sun,Nanoflares
7270,Sun,Faint_young_Sun_paradox
7271,Sun,Archean
7272,Earth,Aluminum
7273,Earth,Mass_segregation
7274,Earth,Oxide
7275,Earth,Potash
7276,Earth,Structure_of_the_Earth
7277,Flight_feather,Wingspan
7278,Flight_feather,Evolution_of_fish
7279,Flight_feather,Evolution_of_tetrapods
7280,Season,Template_talk:Time_topics
7281,Season,Time
7282,Season,Past
7283,Chordate,Chlamydiae
7284,Chordate,Green_sulfur_bacteria
7285,Chordate,Chloroflexi_(phylum)
7286,Chordate,Chrysiogenetes
7287,Carboniferous,Early_Jurassic
7288,Carboniferous,Late_Triassic
7289,Carboniferous,Middle_Triassic
7290,Carboniferous,Early_Triassic
7291,Carboniferous,Lopingian
7292,Bird,Altriciality
7293,Bird,Fecal_sac
7294,Bird,Kiwi_(bird)
7295,Animal,Chameleon
7296,Animal,Canary_(bird)
7297,Animal,Parakeet
7298,Animal,Parrot
7299,Megaannum,Equation_of_time
7300,Megaannum,History_of_sundials
7301,Megaannum,Dominical_letter
7302,Megaannum,Epact
7303,Megaannum,Equinox
7304,Megaannum,Holocene_calendar
7305,Holocene,History_of_architecture
7306,Holocene,Kiva
7307,Holocene,Menhir
7308,Holocene,Megalith
7309,Holocene,Stone_row
7310,Holocene,Stonehenge
7311,Penguin,Odontophorus
7312,Penguin,Oreortyx
7313,Penguin,Philortyx
7314,Penguin,Rhynchortyx
7315,Penguin,Phasianidae
7316,Penguin,Meleagridinae
7317,Penguin,Perdicinae
7318,Sun,Greenhouse_gas
7319,Sun,Carbon_dioxide
7320,Sun,Methane
7321,Sun,Solar_energy
7322,Sun,Albedo
7323,Earth,Chemical
7324,Earth,Rheology
7325,Earth,Silicate_minerals
7326,Earth,Viscous
7327,Earth,Mohorovi%C4%8Di%C4%87_discontinuity
7328,Earth,Upper_mantle
7329,Earth,Asthenosphere
7330,Earth,Transition_zone_(Earth)
7331,Flight_feather,Evolution_of_cetaceans
7332,Flight_feather,Comparative_anatomy
7333,Flight_feather,Convergent_evolution
7334,Flight_feather,Analogy_(biology)
7335,Flight_feather,Homology_(biology)
7336,Flight_feather,Animal_locomotion
7337,Flight_feather,Gait
7338,Flight_feather,Robot_locomotion
7339,Season,History
7340,Season,Deep_time
7341,Season,Present
7342,Season,Future
7343,Season,Futures_studies
7344,Season,Far_future_in_religion
7345,Season,Timeline_of_the_far_future
7346,Chordate,Cyanobacteria
7347,Chordate,Deferribacteres
7348,Chordate,Deinococcus%E2%80%93Thermus
7349,Chordate,Dictyoglomi
7350,Chordate,Fibrobacteres
7351,Chordate,Firmicutes
7352,Chordate,Fusobacteria
7353,Chordate,Gemmatimonadetes
7354,Carboniferous,Guadalupian
7355,Carboniferous,Cisuralian
7356,Carboniferous,Pridoli_epoch
7357,Carboniferous,Ludlow_epoch
7358,Carboniferous,Wenlock_epoch
7359,Carboniferous,Llandovery_epoch
7360,Carboniferous,Furongian
7361,Carboniferous,Miaolingian
7362,Carboniferous,Cambrian_Series_2
7363,Bird,Screamer
7364,Bird,Cracidae
7365,Bird,Bird_penis
7366,Bird,Sperm_competition
7367,Bird,Proctodeum
7368,Bird,Female_sperm_storage
7369,Animal,Dog
7370,Animal,Cat
7371,Animal,Rabbit
7372,Animal,Animal_rights
7373,Animal,Animals_in_sport
7374,Animal,Still_Life
7375,Animal,Lobster
7376,Animal,Oyster
7377,Animal,Alexander_Coosemans
7378,Megaannum,Solstice
7379,Megaannum,Determination_of_the_day_of_the_week
7380,Megaannum,Names_of_the_days_of_the_week
7381,Megaannum,International_Commission_on_Stratigraphy
7382,Megaannum,Nuclear_timescale
7383,Megaannum,Flick_(time)
7384,Holocene,Pyramid
7385,Holocene,Neolithic_architecture
7386,Holocene,British_megalith_architecture
7387,Holocene,Nordic_megalith_architecture
7388,Holocene,Burdei
7389,Penguin,Phasianinae
7390,Penguin,Grouse
7391,Penguin,Columbea
7392,Penguin,Columbimorphae
7393,Sun,Trundholm_sun_chariot
7394,Sun,Nordic_Bronze_Age
7395,Sun,Anno_Domini
7396,Sun,National_Museum_of_Denmark
7397,Sun,Horizon
7398,Sun,Supernatural
7399,Sun,Sun_worship
7400,Earth,Earth%27s_inner_core
7401,Earth,Angular_velocity
7402,Earth,Earth%27s_internal_heat_budget
7403,Season,Eternity
7404,Season,Eternity_of_the_world
7405,Season,Time_standard
7406,Season,Chronometry
7407,Chordate,Nitrospirae
7408,Chordate,Planctomycetes
7409,Chordate,Proteobacteria
7410,Chordate,Spirochaete
7411,Chordate,Thermodesulfobacteria
7412,Chordate,Thermomicrobia
7413,Chordate,Thermotogae
7414,Carboniferous,Terreneuvian
7415,Carboniferous,Proterozoic
7416,Carboniferous,Neoproterozoic
7417,Carboniferous,Ediacaran
7418,Carboniferous,Cryogenian
7419,Carboniferous,Tonian
7420,Bird,Ovary
7421,Bird,Oviduct
7422,Bird,Platypus
7423,Bird,Female
7424,Bird,Male
7425,Bird,ZW_sex-determination_system
7426,Bird,XY_sex-determination_system
7427,Animal,Animal_style
7428,Animal,Ancient_Egypt
7429,Animal,Lascaux
7430,Animal,Albrecht_D%C3%BCrer
7431,Animal,D%C3%BCrer%27s_Rhinoceros
7432,Megaannum,Shake_(unit)
7433,Megaannum,Jiffy_(time)
7434,Holocene,Cave
7435,Penguin,Columbiformes
7436,Penguin,Mesite
7437,Penguin,Sandgrouse
7438,Penguin,Mirandornithes
7439,Penguin,Flamingo
7440,Penguin,Passerea
7441,Penguin,Otidimorphae
7442,Penguin,Cuckoo
7443,Sun,Ancient_Egypt
7444,Sun,Inca
7445,Sun,Aztec
7446,Sun,Mexico
7447,Sun,Hinduism
7448,Sun,Megalith
7449,Sun,Solstice
7450,Earth,Isotope
7451,Earth,Potassium-40
7452,Earth,Uranium-238
7453,Earth,Thorium-232
7454,Earth,Pounds_per_square_inch
7455,Earth,Billion_years
7456,Earth,Mantle_convection
7457,Earth,Igneous_rock
7458,Flight_feather,Samara_(fruit)
7459,Flight_feather,Terrestrial_locomotion
7460,Flight_feather,Tradeoffs_for_locomotion_in_air_and_water
7461,Flight_feather,Rotating_locomotion_in_living_systems
7462,Flight_feather,Undulatory_locomotion
7463,Season,International_Atomic_Time
7464,Season,Unit_of_time
7465,Season,Planck_time
7466,Season,New_Earth_Time
7467,Season,Second
7468,Season,Minute
7469,Season,Hour
7470,Chordate,Verrucomicrobia
7471,Chordate,Archaea
7472,Chordate,Crenarchaeota
7473,Chordate,Euryarchaeota
7474,Chordate,Korarchaeota
7475,Chordate,Nanoarchaeota
7476,Chordate,Archaeal_Richmond_Mine_acidophilic_nanoorganisms
7477,Carboniferous,Mesoproterozoic
7478,Carboniferous,Stenian
7479,Carboniferous,Ectasian
7480,Carboniferous,Calymmian
7481,Carboniferous,Paleoproterozoic
7482,Carboniferous,Statherian
7483,Carboniferous,Orosirian
7484,Bird,Mammal
7485,Bird,Temperature-dependent_sex_determination
7486,Bird,Australian_brushturkey
7487,Bird,Sex_ratio
7488,Bird,Parabronchi
7489,Bird,Syrinx_(biology)
7490,Bird,Aortic_arches
7491,Animal,George_Stubbs
7492,Animal,Whistlejacket
7493,Animal,Arthropods_in_film
7494,Animal,Big_bug_movie
7495,Animal,Insects_in_mythology
7496,Animal,Butterfly
7497,Megaannum,Moment_(time)
7498,Megaannum,Fortnight
7499,Megaannum,Olympiad
7500,Megaannum,Lustrum
7501,Megaannum,Saeculum
7502,Megaannum,Time_metrology
7503,Megaannum,Timekeeper
7504,Megaannum,Year
7505,Holocene,Cliff_dwelling
7506,Holocene,Dugout_(shelter)
7507,Holocene,Hut
7508,Holocene,Quiggly_hole
7509,Holocene,Jacal
7510,Penguin,Turaco
7511,Penguin,Bustard
7512,Penguin,Strisores
7513,Penguin,Caprimulgiformes
7514,Penguin,Steatornithiformes
7515,Penguin,Podargiformes
7516,Penguin,Apodiformes
7517,Sun,Nabta_Playa
7518,Sun,Egypt
7519,Sun,Mnajdra
7520,Sun,Malta
7521,Sun,Stonehenge
7522,Sun,England
7523,Earth,Komatiite
7524,Earth,Mantle_plume
7525,Earth,Hotspot_(geology)
7526,Earth,Flood_basalt
7527,Earth,Mid-ocean_ridge
7528,Earth,List_of_tectonic_plates
7529,Earth,Pacific_Plate
7530,Flight_feather,Flight_feather
7531,Season,Day
7532,Season,Week
7533,Season,Decade
7534,Season,Century
7535,Season,Millennium
7536,Season,Tropical_year
7537,Season,Sidereal_year
7538,Season,Samvatsara
7539,Chordate,Eukaryote
7540,Carboniferous,Rhyacian
7541,Carboniferous,Siderian
7542,Carboniferous,Archean
7543,Carboniferous,Neoarchean
7544,Carboniferous,Mesoarchean
7545,Carboniferous,Paleoarchean
7546,Carboniferous,Eoarchean
7547,Bird,Aorta
7548,Bird,Red_blood_cells
7549,Bird,Cell_nucleus
7550,Bird,Educational_toy
7551,Bird,Serous_fluid
7552,Bird,Atrium_(heart)
7553,Animal,Scarab_(artifact)
7554,Animal,Cattle_in_religion_and_mythology
7555,Animal,Deer_in_mythology
7556,Animal,Horse_worship
7557,Animal,Cultural_depictions_of_lions
7558,Animal,Bear_worship
7559,Holocene,Longhouse
7560,Holocene,Mudbrick
7561,Holocene,Neolithic_long_house
7562,Holocene,Pit-house
7563,Holocene,Navajo_pueblitos
7564,Holocene,Pueblo
7565,Penguin,Opisthocomiformes
7566,Penguin,Opisthocomidae
7567,Penguin,Cursorimorphae
7568,Penguin,Gruiformes
7569,Penguin,Phaethontimorphae
7570,Penguin,Tropicbird
7571,Penguin,Eurypygiformes
7572,Sun,Newgrange
7573,Sun,Ireland
7574,Sun,"El_Castillo,_Chichen_Itza"
7575,Sun,Chich%C3%A9n_Itz%C3%A1
7576,Earth,African_Plate
7577,Earth,North_American_Plate
7578,Earth,Eurasian_Plate
7579,Earth,Antarctic_Plate
7580,Earth,Indo-Australian_Plate
7581,Earth,South_American_Plate
7582,Earth,Convergent_boundary
7583,Season,System_of_measurement
7584,Season,Italian_six-hour_clock
7585,Season,Thai_six-hour_clock
7586,Season,12-hour_clock
7587,Season,24-hour_clock
7588,Season,Daylight_saving_time
7589,Season,Decimal_time
7590,Chordate,Protist
7591,Chordate,SAR_supergroup
7592,Chordate,Heterokontophyta
7593,Chordate,Haptophyta
7594,Carboniferous,Hadean
7595,Carboniferous,Geologic_time_scale
7596,Carboniferous,Carboniferous
7597,Bird,Ventricle_(heart)
7598,Bird,Atrioventricular_valves
7599,Bird,Sinoatrial_node
7600,Bird,Depolarization
7601,Bird,Signal_transduction_pathway
7602,Bird,Endocardial
7603,Bird,Myocardial
7604,Bird,Epicardial
7605,Animal,"Wolves_in_folklore,_religion_and_mythology"
7606,Animal,Signs_of_the_zodiac
7607,Animal,Chinese_zodiac
7608,Animal,Animal_attacks
7609,Animal,Animal_coloration
7610,Animal,Ethology
7611,Holocene,Rock_shelter
7612,Holocene,Blombos_Cave
7613,Holocene,Abri_de_la_Madeleine
7614,Holocene,Sibudu_Cave
7615,Holocene,Ness_of_Brodgar
7616,Holocene,Roundhouse_(dwelling)
7617,Holocene,Stilt_house
7618,Penguin,Suliformes
7619,Penguin,Australaves
7620,Penguin,Cariamiformes
7621,Penguin,Falconiformes
7622,Penguin,Parrot
7623,Penguin,Passerine
7624,Sun,Pyramid
7625,Sun,Equinox
7626,Sun,Ra
7627,Sun,Elagabalus
7628,Sun,Decline_of_the_Roman_Empire
7629,Sun,Sol_Invictus
7630,Earth,Divergent_boundary
7631,Earth,Transform_boundary
7632,Earth,Earthquake
7633,Earth,Volcanism
7634,Earth,Orogeny
7635,Season,Hexadecimal_time
7636,Season,Metric_time
7637,Season,Sidereal_time
7638,Chordate,Cryptophyta
7639,Chordate,Ciliophora
7640,Chordate,Apicomplexa
7641,Chordate,Dinoflagellata
7642,Bird,Gas_exchange
7643,Bird,Vasoconstriction
7644,Bird,Diffusion
7645,Bird,Vasodilation
7646,Bird,Nictitating_membrane
7647,Animal,Fauna
7648,Animal,List_of_animal_names
7649,Animal,Lists_of_organisms_by_population
7650,Animal,DNA_barcoding
7651,Animal,Canada
7652,Animal,Cecidomyiidae
7653,Animal,Parasitoid
7654,Holocene,Prehistoric_pile_dwellings_around_the_Alps
7655,Holocene,Wattle_and_daub
7656,Holocene,Check_dam
7657,Holocene,Cistern
7658,Holocene,Reservoir
7659,Holocene,Well
7660,Holocene,Feature_(archaeology)
7661,Holocene,Broch
7662,Holocene,Burnt_mound
7663,Penguin,Afroaves
7664,Penguin,Cathartiformes
7665,Penguin,Accipitriformes
7666,Penguin,Owl
7667,Penguin,Mousebird
7668,Penguin,Trogon
7669,Sun,Fixed_star
7670,Sun,Zodiac
7671,Sun,Classical_planets
7672,Sun,Names_of_the_days_of_the_week
7673,Sun,Roman_Empire
7674,Sun,Babylonian_astronomy
7675,Sun,Elliptic_orbit
7676,Earth,Oceanic_trench
7677,Earth,Oceanic_crust
7678,Earth,Subduction
7679,Earth,Arabian_Plate
7680,Earth,Caribbean_Plate
7681,Earth,Nazca_Plate
7682,Season,Solar_time
7683,Season,Time_zone
7684,Season,Calendar
7685,Season,Hebrew_calendar
7686,Season,Islamic_calendar
7687,Season,Lunar_calendar
7688,Chordate,Radiolaria
7689,Chordate,Foraminifera
7690,Chordate,Cercozoa
7691,Chordate,Excavata
7692,Chordate,Euglenozoa
7693,Chordate,Percolozoa
7694,Chordate,Jakobea
7695,Chordate,Metamonada
7696,Bird,Masked_lapwing
7697,Bird,Nervous_system
7698,Bird,Cerebellum
7699,Bird,Cerebrum
7700,Animal,History_of_Animals
7701,Animal,Parts_of_Animals
7702,Animal,Houghton_Mifflin
7703,Animal,Royal_Society
7704,Animal,William_S._Romoser
7705,Animal,Tim_Caro
7706,Animal,Nature_(journal)
7707,Holocene,Fulacht_fiadh
7708,Holocene,Causewayed_enclosure
7709,Holocene,Tor_enclosure
7710,Holocene,Neolithic_circular_enclosures_in_Central_Europe
7711,Penguin,Cuckoo_roller
7712,Penguin,Bucerotiformes
7713,Penguin,Coraciiformes
7714,Penguin,Piciformes
7715,Penguin,Wikidata
7716,Penguin,Animal_Diversity_Web
7717,Penguin,Barcode_of_Life_Data_System
7718,Sun,Ancient_Greece
7719,Sun,Anaxagoras
7720,Sun,Peloponnese
7721,Sun,Heresy
7722,Sun,Capital_punishment
7723,Sun,Pericles
7724,Sun,Eratosthenes
7725,Sun,Myriad
7726,Earth,Scotia_Plate
7727,Earth,Cocos_Plate
