,Unnamed: 0,nouns,freq
9521,9521,elongatus,2
9522,9522,rögner,2
9523,9523,phospholipase,3
9524,9524,splittings,1
9525,9525,bernath,1
9526,9526,lifestyle,2
9527,9527,miscarriages,1
9528,9528,abortions,1
9529,9529,contraceptive,1
9530,9530,menopausal,1
9531,9531,oestrogen,1
9532,9532,coffee,22
9533,9533,cups,1
9534,9534,quartiles,2
9535,9535,misclassification,8
9536,9536,barbone,2
9537,9537,shu,2
9538,9538,diazene,1
9539,9539,cobalt,1
9540,9540,pme,1
9541,9541,benzo,1
9542,9542,cinnoline,1
9543,9543,amido,2
9544,9544,alkoxo,2
9545,9545,eis,1
9546,9546,ccsd,1
9547,9547,ethylene,2
9548,9548,dmc,1
9549,9549,adia,1
9550,9550,close,1
9551,9551,tae,1
9552,9552,ethylidene,2
9553,9553,heats,2
9554,9554,suits,2
9555,9555,acetylene,2
9556,9556,vinylidene,1
9557,9557,ache,1
9558,9558,polysaccharide,3
9559,9559,mash,5
9560,9560,pirgozliev,5
9561,9561,endosperm,5
9562,9562,wheattype,5
9563,9563,amen,1
9564,9564,amerah,1
9565,9565,elasticity,5
9566,9566,thorson,1
9567,9567,ford,2
9568,9568,fibres,27
9569,9569,morgan,6
9570,9570,bagni,1
9571,9571,suffers,2
9572,9572,pcs,7
9573,9573,coincidence,3
9574,9574,immunostain,2
9575,9575,hans,2
9576,9576,vibrational,1
9577,9577,rotations,6
9578,9578,kscn,2
9579,9579,xrd,5
9580,9580,nanocrystals,10
9581,9581,edx,1
9582,9582,aptamers,4
9583,9583,prebinding,1
9584,9584,streptavidin,5
9585,9585,polyacrylamide,2
9586,9586,biotin,7
9587,9587,aptamer,3
9588,9588,holoenzyme,3
9589,9589,ziehler,1
9590,9590,rnase,17
9591,9591,purification,2
9592,9592,yeasts,1
9593,9593,avidin,3
9594,9594,convenient,1
9595,9595,harmless,1
9596,9596,milligram,1
9597,9597,eluates,1
9598,9598,cleaves,1
9599,9599,trna,1
9600,9600,nucleases,1
9601,9601,leader,1
9602,9602,mrp,3
9603,9603,multimeric,1
9604,9604,copurify,1
9605,9605,rrna,6
9606,9606,eluate,1
9607,9607,contaminant,1
9608,9608,chamberlain,1
9609,9609,lygerou,1
9610,9610,typability,4
9611,9611,casewell,2
9612,9612,philips,3
9613,9613,elispot,1
9614,9614,party,1
9615,9615,alloantigens,1
9616,9616,cytometric,2
9617,9617,chimerism,3
9618,9618,perfringens,2
9619,9619,stringer,1
9620,9620,honey,1
9621,9621,nonresponsiveness,1
9622,9622,taiwan,1
9623,9623,pigeons,19
9624,9624,isis,11
9625,9625,videos,2
9626,9626,functionalist,1
9627,9627,thibaut,1
9628,9628,provokes,1
9629,9629,disorganization,1
9630,9630,dislike,1
9631,9631,refrain,4
9632,9632,belongingness,4
9633,9633,baumeister,20
9634,9634,robins,15
9635,9635,hurley,1
9636,9636,shrimpton,1
9637,9637,mgal,1
9638,9638,tamura,5
9639,9639,moser,2
9640,9640,simmer,1
9641,9641,births,3
9642,9642,microphthalmus,1
9643,9643,fundal,1
9644,9644,asbestos,1
9645,9645,laryngeal,5
9646,9646,puntoni,2
9647,9647,smr,6
9648,9648,justification,3
9649,9649,kassin,1
9650,9650,overjustification,1
9651,9651,inhelder,1
9652,9652,schema,2
9653,9653,dalenberg,1
9654,9654,episode,1
9655,9655,interslice,4
9656,9656,spans,21
9657,9657,aif,1
9658,9658,msds,1
9659,9659,msd,1
9660,9660,voluming,1
9661,9661,seoul,5
9662,9662,stations,3
9663,9663,provinces,3
9664,9664,tiananmen,5
9665,9665,tokyo,5
9666,9666,sohn,2
9667,9667,tgm,4
9668,9668,suburban,1
9669,9669,ebinghaus,1
9670,9670,erlotinib,1
9671,9671,fccriib,1
9672,9672,silence,1
9673,9673,chimera,4
9674,9674,fcgriib,2
9675,9675,bcrs,1
9676,9676,ivig,1
9677,9677,junghans,11
9678,9678,welsh,1
9679,9679,sti,1
9680,9680,carlston,1
9681,9681,stt,1
9682,9682,adenosis,2
9683,9683,ntr,5
9684,9684,aragona,2
9685,9685,sakamoto,4
9686,9686,convergent,1
9687,9687,hydroxylation,1
9688,9688,serves,3
9689,9689,lino,1
9690,9690,lacopetta,1
9691,9691,microdissection,1
9692,9692,dcc,1
9693,9693,instrumental,1
9694,9694,insofar,1
9695,9695,money,1
9696,9696,lazarus,7
9697,9697,fellow,1
9698,9698,opinions,2
9699,9699,disadvantage,7
9700,9700,zomeren,1
9701,9701,hubbard,3
9702,9702,piazza,9
9703,9703,fischer,5
9704,9704,sandrini,3
9705,9705,rusconi,3
9706,9706,dewall,7
9707,9707,concern,12
9708,9708,analgesia,4
9709,9709,feeling,2
9710,9710,fight,1
9711,9711,buckley,8
9712,9712,twenge,19
9713,9713,warburton,6
9714,9714,cairns,6
9715,9715,ciarocco,6
9716,9716,look,6
9717,9717,representational,1
9718,9718,conjecture,1
9719,9719,guariglia,1
9720,9720,bourlon,1
9721,9721,bartolomeo,1
9722,9722,rightward,1
9723,9723,bisection,1
9724,9724,priftis,1
9725,9725,hemocytes,2
9726,9726,drivers,1
9727,9727,crq,1
9728,9728,tils,2
9729,9729,fukunaga,1
9730,9730,dedifferentiation,7
9731,9731,explains,3
9732,9732,gallo,1
9733,9733,revenue,1
9734,9734,compensate,2
9735,9735,cuts,3
9736,9736,shoulders,3
9737,9737,loins,3
9738,9738,franco,3
9739,9739,lorenzo,6
9740,9740,latorre,3
9741,9741,leaner,5
9742,9742,gilt,3
9743,9743,loin,9
9744,9744,hardness,7
9745,9745,moisture,1
9746,9746,lightness,2
9747,9747,moon,1
9748,9748,exudates,1
9749,9749,imf,27
9750,9750,pork,7
9751,9751,acceptability,4
9752,9752,fatness,1
9753,9753,maize,14
9754,9754,silages,9
9755,9755,feedstuff,1
9756,9756,bmd,1
9757,9757,amidases,1
9758,9758,streptococcus,1
9759,9759,suis,1
9760,9760,amidase,1
9761,9761,autolysis,3
9762,9762,acetobutylicum,1
9763,9763,dioptre,3
9764,9764,phacoemulsification,1
9765,9765,astigmatism,2
9766,9766,cylinder,1
9767,9767,sics,1
9768,9768,incision,1
9769,9769,union,10
9770,9770,ltc,2
9771,9771,ltcfs,1
9772,9772,heilongjiang,1
9773,9773,zhejiang,3
9774,9774,guangdong,3
9775,9775,rees,3
9776,9776,guadalix,3
9777,9777,tcas,1
9778,9778,geller,1
9779,9779,dysphoria,1
9780,9780,jamaicans,1
9781,9781,adenoviruses,2
9782,9782,jennings,6
9783,9783,detray,1
9784,9784,owners,1
9785,9785,localities,2
9786,9786,districts,1
9787,9787,wedge,3
9788,9788,jaws,1
9789,9789,edw,2
9790,9790,fogliata,1
9791,9791,weston,1
9792,9792,campylobacter,5
9793,9793,flagella,3
9794,9794,maruyama,1
9795,9795,lodderstaedt,1
9796,9796,suspensions,4
9797,9797,adhesins,2
9798,9798,flagellum,1
9799,9799,cholerae,1
9800,9800,attridge,1
9801,9801,rowley,1
9802,9802,hypocretin,4
9803,9803,hungs,3
9804,9804,coeruleus,1
9805,9805,lecea,1
9806,9806,mignot,1
9807,9807,gall,1
9808,9808,gastl,1
9809,9809,spizzo,2
9810,9810,varga,1
9811,9811,seligson,1
9812,9812,crystallizations,1
9813,9813,tirapazamine,3
9814,9814,substituent,5
9815,9815,quinoxaline,1
9816,9816,correlationship,2
9817,9817,shoots,2
9818,9818,draw,1
9819,9819,carbonate,2
9820,9820,chino,3
9821,9821,rhizosphere,2
9822,9822,surpasses,1
9823,9823,youssef,1
9824,9824,gliocladins,2
9825,9825,gliocladin,2
9826,9826,bacillus,4
9827,9827,atcc,4
9828,9828,escherichia,2
9829,9829,agar,4
9830,9830,disk,17
9831,9831,virguliforme,2
9832,9832,colletotrichum,2
9833,9833,truncatum,2
9834,9834,macrophomina,2
9835,9835,phaseolina,2
9836,9836,bioautography,2
9837,9837,tlc,2
9838,9838,cyanobacterium,1
9839,9839,rivularia,1
9840,9840,beetroot,1
9841,9841,vulgaris,5
9842,9842,coliforms,1
9843,9843,miskimin,1
9844,9844,coliform,1
9845,9845,somite,1
9846,9846,myotome,1
9847,9847,groves,1
9848,9848,verifies,1
9849,9849,smo,1
9850,9850,barresi,1
9851,9851,invitation,1
9852,9852,ics,2
9853,9853,plaetke,1
9854,9854,nonparticipation,1
9855,9855,makinen,2
9856,9856,hugosson,1
9857,9857,accompanies,2
9858,9858,zou,2
9859,9859,bee,1
9860,9860,yucatan,2
9861,9861,minipigs,2
9862,9862,burgueño,1
9863,9863,nemoto,1
9864,9864,nad,3
9865,9865,fainberg,2
9866,9866,scarpulla,3
9867,9867,polg,2
9868,9868,bruce,1
9869,9869,shelley,1
9870,9870,mda,2
9871,9871,raipuria,1
9872,9872,grey,1
9873,9873,allowances,1
9874,9874,conception,10
9875,9875,lpa,1
9876,9876,bdnf,1
9877,9877,bulbs,1
9878,9878,migratory,1
9879,9879,experimentals,1
9880,9880,gleeson,1
9881,9881,francis,1
9882,9882,morphologies,6
9883,9883,phenols,5
9884,9884,non,2
9885,9885,confounders,2
9886,9886,inequity,1
9887,9887,emergency,1
9888,9888,department,1
9889,9889,caesarean,1
9890,9890,pbf,1
9891,9891,ebf,1
9892,9892,lipotoxicity,2
9893,9893,bation,2
9894,9894,glucolipotoxicity,4
9895,9895,malfunction,2
9896,9896,neogenesis,2
9897,9897,pkb,3
9898,9898,palmitate,7
9899,9899,ingalls,3
9900,9900,triticale,2
9901,9901,degradability,7
9902,9902,hristov,2
9903,9903,bun,1
9904,9904,ruminal,2
9905,9905,laarman,2
9906,9906,distillers,1
9907,9907,solubles,1
9908,9908,lizards,3
9909,9909,refuge,1
9910,9910,predator,1
9911,9911,marcellini,1
9912,9912,altitude,2
9913,9913,cieza,2
9914,9914,weatherhead,2
9915,9915,rust,2
9916,9916,haustoria,2
9917,9917,aerogenes,2
9918,9918,fermentation,9
9919,9919,lactose,5
9920,9920,poses,3
9921,9921,monodentate,3
9922,9922,crosspresentation,2
9923,9923,thimerosal,4
9924,9924,erap,4
9925,9925,bmdcs,2
9926,9926,glycaemic,1
9927,9927,aspart,3
9928,9928,antagonises,2
9929,9929,haupt,2
9930,9930,genesgene,2
9931,9931,jiang,4
9932,9932,burns,11
9933,9933,epcam,9
9934,9934,songun,1
9935,9935,gastric,1
9936,9936,covariance,2
9937,9937,cook,8
9938,9938,tsoory,7
9939,9939,asr,5
9940,9940,garcía,2
9941,9941,márquez,2
9942,9942,martí,2
9943,9943,servatius,3
9944,9944,potentiation,13
9945,9945,town,6
9946,9946,tthm,2
9947,9947,epidemiologic,4
9948,9948,whitaker,4
9949,9949,king,6
9950,9950,chimienti,2
9951,9951,gsis,2
9952,9952,dcp,1
9953,9953,tcp,5
9954,9954,shower,1
9955,9955,stall,1
9956,9956,chinery,2
9957,9957,nami,3
9958,9958,daytime,2
9959,9959,dippers,2
9960,9960,brandaorandon,6
9961,9961,postexercise,6
9962,9962,tsa,1
9963,9963,vpa,1
9964,9964,hdaci,1
9965,9965,hmof,2
9966,9966,deng,2
9967,9967,deacetylase,1
9968,9968,pseudomonas,3
9969,9969,areal,2
9970,9970,bead,2
9971,9971,cytogenesis,2
9972,9972,tianeptine,6
9973,9973,subfields,1
9974,9974,disinhibitory,1
9975,9975,inputs,11
9976,9976,mossy,1
9977,9977,ltp,7
9978,9978,hippocampalprefrontal,1
9979,9979,rocher,1
9980,9980,arborization,2
9981,9981,rounder,5
9982,9982,disintegration,5
9983,9983,fission,14
9984,9984,staurosporine,5
9985,9985,revision,6
9986,9986,diablo,10
9987,9987,actinomycin,6
9988,9988,dcm,2
9989,9989,hallmarks,1
9990,9990,stighall,1
9991,9991,escc,6
9992,9992,hbcag,1
9993,9993,hbsag,2
9994,9994,carcinogens,2
9995,9995,farza,1
9996,9996,minami,2
9997,9997,pres,3
9998,9998,defective,1
9999,9999,rosmorduc,1
10000,10000,poussin,3
10001,10001,tamori,2
10002,10002,valdez,2
10003,10003,overstreet,2
10004,10004,withdrawals,1
10005,10005,interactionfan,1
10006,10006,hyde,1
10007,10007,file,1
10008,10008,withdrawn,1
10009,10009,restraint,4
10010,10010,buspirone,1
10011,10011,hypogonadism,2
10012,10012,hyperleptinemia,3
10013,10013,absorptiometry,1
10014,10014,mph,2
10015,10015,torres,1
10016,10016,sequeira,1
10017,10017,verger,1
10018,10018,ashau,1
10019,10019,herbs,1
10020,10020,herbicide,1
10021,10021,cannabinoid,3
10022,10022,begg,1
10023,10023,sawzdargo,2
10024,10024,junction,6
10025,10025,orthologues,1
10026,10026,behaves,3
10027,10027,jarai,3
10028,10028,pertwee,3
10029,10029,pharmacology,2
10030,10030,bistrand,2
10031,10031,highorder,1
10032,10032,pains,4
10033,10033,baldwin,2
10034,10034,toi,5
10035,10035,tnfa,3
10036,10036,voboril,2
10037,10037,crc,14
10038,10038,viral,11
10039,10039,zymosan,8
10040,10040,recombinants,9
10041,10041,physiologic,4
10042,10042,chemokines,2
10043,10043,kyphosis,1
10044,10044,isoprene,2
10045,10045,mongolia,3
10046,10046,boreal,2
10047,10047,lappalainen,2
10048,10048,noe,3
10049,10049,sedge,6
10050,10050,grassland,18
10051,10051,inner,2
10052,10052,bai,1
10053,10053,canisters,1
10054,10054,supposition,2
10055,10055,macroalgae,1
10056,10056,macrogalgae,1
10057,10057,harlin,1
10058,10058,rhodophyta,2
10059,10059,chlorophyta,2
10060,10060,yantai,2
10061,10061,phyla,5
10062,10062,kraufvelin,3
10063,10063,macroalgal,3
10064,10064,pertusa,3
10065,10065,thallus,4
10066,10066,fucus,4
10067,10067,vesiculosus,4
10068,10068,deutsch,4
10069,10069,viana,4
10070,10070,bode,4
10071,10071,carballeira,4
10072,10072,gracilara,4
10073,10073,thornber,4
10074,10074,ecklonia,4
10075,10075,radiate,4
10076,10076,gartner,4
10077,10077,multicentricity,1
10078,10078,anhedonia,7
10079,10079,clusterin,1
10080,10080,sclu,3
10081,10081,chemosensitize,1
10082,10082,chemosensitivity,1
10083,10083,gemcitibine,1
10084,10084,mes,11
10085,10085,progressor,2
10086,10086,perforin,3
10087,10087,controllers,3
10088,10088,degranulation,1
10089,10089,immunosupression,3
10090,10090,lns,2
10091,10091,siv,19
10092,10092,defenses,6
10093,10093,pursuit,16
10094,10094,neuroadaptations,1
10095,10095,dackis,1
10096,10096,mckinney,7
10097,10097,bunin,10
10098,10098,gurney,10
10099,10099,hjalmars,7
10100,10100,ependymomas,7
10101,10101,downwards,3
10102,10102,fate,2
10103,10103,zebrafish,5
10104,10104,igf,6
10105,10105,xenopus,3
10106,10106,akt,5
10107,10107,wortmannin,3
10108,10108,player,2
10109,10109,richardson,2
10110,10110,falasca,3
10111,10111,rameh,3
10112,10112,maffucci,3
10113,10113,sonmezer,3
10114,10114,bristow,2
10115,10115,scenarios,16
10116,10116,polyposis,1
10117,10117,pampillo,1
10118,10118,metabotropic,1
10119,10119,talinolol,2
10120,10120,cholestasis,1
10121,10121,cholangiocarcinoma,2
10122,10122,clonidine,3
10123,10123,anzivino,2
10124,10124,sedation,1
10125,10125,effectors,3
10126,10126,trafficking,3
10127,10127,codifference,1
10128,10128,cypor,1
10129,10129,sev,2
10130,10130,survivals,1
10131,10131,organizations,27
10132,10132,services,7
10133,10133,finds,3
10134,10134,revenues,3
10135,10135,nontransfer,3
10136,10136,rps,3
10137,10137,deregionalization,3
10138,10138,gerber,3
10139,10139,washington,3
10140,10140,lbw,3
10141,10141,deliveries,4
10142,10142,hdd,3
10143,10143,quartz,4
10144,10144,sand,6
10145,10145,godinez,1
10146,10146,darnault,1
10147,10147,pzc,4
10148,10148,phpzc,2
10149,10149,boncagni,2
10150,10150,kosmulski,2
10151,10151,bare,2
10152,10152,elimelech,3
10153,10153,espinasse,3
10154,10154,navarro,2
10155,10155,lane,8
10156,10156,lemarquand,5
10157,10157,bjork,5
10158,10158,marsh,5
10159,10159,punishment,11
10160,10160,corr,2
10161,10161,henriques,5
10162,10162,prepotent,5
10163,10163,implicates,3
10164,10164,anticipation,9
10165,10165,koskinen,4
10166,10166,dalley,5
10167,10167,overactivation,1
10168,10168,thiebaut,20
10169,10169,voorrips,9
10170,10170,velie,9
10171,10171,repertoire,2
10172,10172,crossreactions,2
10173,10173,analogs,3
10174,10174,mimicry,2
10175,10175,crossimmunity,2
10176,10176,screws,2
10177,10177,spaces,2
10178,10178,seg,2
10179,10179,ments,2
10180,10180,peteghem,2
10181,10181,flexion,2
10182,10182,cabanela,1
10183,10183,immunoprevention,1
10184,10184,angioprevention,1
10185,10185,anaesthesia,5
10186,10186,chemosis,10
10187,10187,conjunctival,6
10188,10188,haemorrhage,5
10189,10189,cannulae,5
10190,10190,cannula,5
10191,10191,clinicopathologic,1
10192,10192,convert,1
10193,10193,hormonerefractory,1
10194,10194,iizuka,2
10195,10195,distinctions,2
10196,10196,hepatocarcinogenesis,2
10197,10197,immunogene,1
10198,10198,mckeown,1
10199,10199,emg,6
10200,10200,mvc,2
10201,10201,declines,2
10202,10202,dipoles,6
10203,10203,cuffin,6
10204,10204,newton,2
10205,10205,staines,1
10206,10206,handgrip,1
10207,10207,mrcp,1
10208,10208,reformulation,2
10209,10209,clark,9
10210,10210,preincubation,1
10211,10211,phage,1
10212,10212,proteoglycans,1
10213,10213,glycosaminoglycans,1
10214,10214,fgf,1
10215,10215,heparan,1
10216,10216,paul,4
10217,10217,bhattacharya,3
10218,10218,elif,3
10219,10219,turkey,6
10220,10220,acaravci,3
10221,10221,latin,3
10222,10222,cointegration,3
10223,10223,pedroni,6
10224,10224,ghali,3
10225,10225,squalli,3
10226,10226,granger,1
10227,10227,causality,7
10228,10228,jalil,1
10229,10229,mahmud,1
10230,10230,causalities,1
10231,10231,consumptionoutput,1
10232,10232,malaysia,1
10233,10233,begum,1
10234,10234,gdp,3
10235,10235,cleveland,3
10236,10236,switzerland,1
10237,10237,baranzini,1
10238,10238,yalta,1
10239,10239,kalimeris,1
10240,10240,bruns,1
10241,10241,holotc,1
10242,10242,ambisome,1
10243,10243,thakur,2
10244,10244,seaman,1
10245,10245,cure,3
10246,10246,pathologists,1
10247,10247,ilc,1
10248,10248,ilcs,1
10249,10249,putative,1
10250,10250,tassell,3
10251,10251,sulphur,1
10252,10252,lumo,1
10253,10253,functionals,6
10254,10254,hybrid,1
10255,10255,mrci,1
10256,10256,multilayer,2
10257,10257,overtones,1
10258,10258,accordion,1
10259,10259,mmt,1
10260,10260,coatings,2
10261,10261,blocking,1
10262,10262,clay,1
10263,10263,platelets,1
10264,10264,schauer,2
10265,10265,ionophore,2
10266,10266,granulocytes,1
10267,10267,leukocytes,5
10268,10268,polygyrus,4
10269,10269,gregory,4
10270,10270,bakeri,4
10271,10271,mus,9
10272,10272,musculus,4
10273,10273,behnke,8
10274,10274,monroy,4
10275,10275,enriquez,4
10276,10276,spike,4
10277,10277,astroglia,3
10278,10278,goldberger,3
10279,10279,eliminates,2
10280,10280,waagenar,2
10281,10281,mellor,1
10282,10282,stafford,1
10283,10283,blowey,1
10284,10284,inverness,1
10285,10285,cheshire,1
10286,10286,svensson,1
10287,10287,cdte,1
10288,10288,halogens,1
10289,10289,iodobenzene,2
10290,10290,bonding,5
10291,10291,coinage,2
10292,10292,polyphenylene,2
10293,10293,concise,2
10294,10294,vegetation,2
10295,10295,ticks,2
10296,10296,infestation,2
10297,10297,trentino,1
10298,10298,biomembranes,1
10299,10299,midpeak,1
10300,10300,mycorrhizal,2
10301,10301,proven,1
10302,10302,karalunas,1
10303,10303,incentives,2
10304,10304,kuntsi,1
10305,10305,bip,1
10306,10306,postulate,1
10307,10307,psychometric,1
10308,10308,hudziak,3
10309,10309,marcus,3
10310,10310,barry,3
10311,10311,dimensionality,4
10312,10312,levy,4
10313,10313,polderman,3
10314,10314,larsson,3
10315,10315,enhancements,1
10316,10316,mixing,5
10317,10317,conscripts,1
10318,10318,lapland,1
10319,10319,rations,1
10320,10320,hetta,1
10321,10321,bernes,9
10322,10322,kuoppala,11
10323,10323,lgs,1
10324,10324,omd,3
10325,10325,rinne,5
10326,10326,silveira,4
10327,10327,khalili,5
10328,10328,depeters,5
10329,10329,barley,5
10330,10330,explain,10
10331,10331,indf,1
10332,10332,ndfd,1
10333,10333,branches,6
10334,10334,anastomosis,4
10335,10335,ligament,4
10336,10336,sarrafian,1
10337,10337,comprehend,3
10338,10338,mateo,9
10339,10339,letrozole,1
10340,10340,schieweck,1
10341,10341,phylogeny,3
10342,10342,analog,4
10343,10343,jackdaws,2
10344,10344,nutcrackers,3
10345,10345,scrub,1
10346,10346,jays,2
10347,10347,corvids,1
10348,10348,khammouane,1
10349,10349,expert,1
10350,10350,committee,1
10351,10351,puntius,1
10352,10352,cyclocheilichtys,1
10353,10353,hampala,1
10354,10354,viverrini,2
10355,10355,metacercaria,1
10356,10356,wykoff,1
10357,10357,pepsin,1
10358,10358,tesana,1
10359,10359,protozoa,2
10360,10360,blastocystis,1
10361,10361,hominis,1
10362,10362,helminths,1
10363,10363,vermicularis,1
10364,10364,heads,1
10365,10365,sanitation,1
10366,10366,facilities,1
10367,10367,outdoors,1
10368,10368,hinde,1
10369,10369,dyads,2
10370,10370,assault,5
10371,10371,bownes,4
10372,10372,siegel,10
10373,10373,rape,2
10374,10374,kilpatrick,1
10375,10375,offender,2
10376,10376,assaults,4
10377,10377,resnick,2
10378,10378,providers,1
10379,10379,rapes,1
10380,10380,regressions,1
10381,10381,ullman,1
10382,10382,disclosure,1
10383,10383,translates,4
10384,10384,amer,1
10385,10385,registration,1
10386,10386,bull,6
10387,10387,guarantee,1
10388,10388,corroboration,9
10389,10389,ftld,1
10390,10390,aep,3
10391,10391,raj,4
10392,10392,martoft,3
10393,10393,hung,3
10394,10394,hammock,3
10395,10395,pit,2
10396,10396,dymock,3
10397,10397,rama,1
10398,10398,girdwood,1
10399,10399,duroc,11
10400,10400,whc,1
10401,10401,juicier,1
10402,10402,bahelka,3
10403,10403,bag,7
10404,10404,chops,3
10405,10405,wijk,18
10406,10406,routines,3
10407,10407,sonesson,10
10408,10408,darker,1
10409,10409,tma,7
10410,10410,sevoflurane,1
10411,10411,idus,3
10412,10412,wound,3
10413,10413,annum,5
10414,10414,injectors,6
10415,10415,ity,2
10416,10416,pfb,2
10417,10417,hagos,3
10418,10418,interamplification,3
10419,10419,rapd,4
10420,10420,luteus,1
10421,10421,interand,1
10422,10422,val,2
10423,10423,sid,1
10424,10424,thr,3
10425,10425,xylometazoline,1
10426,10426,brix,9
10427,10427,devillers,3
10428,10428,refractometer,6
10429,10429,chigerwe,4
10430,10430,bielmann,10
10431,10431,quigley,4
10432,10432,bartier,4
10433,10433,equine,6
10434,10434,chavatte,6
10435,10435,mares,6
10436,10436,morrill,2
10437,10437,cow,7
10438,10438,klobasa,2
10439,10439,understand,4
10440,10440,wilkinson,1
10441,10441,react,1
10442,10442,halide,1
10443,10443,bromide,2
10444,10444,cloud,1
10445,10445,dihalogen,1
10446,10446,legumes,1
10447,10447,klein,1
10448,10448,ration,1
10449,10449,hibbs,1
10450,10450,starter,3
10451,10451,coverdale,1
10452,10452,con,7
10453,10453,remedy,3
10454,10454,beharka,2
10455,10455,suarez,2
10456,10456,zitnan,2
10457,10457,bartlet,1
10458,10458,kertz,1
10459,10459,digestibilities,3
10460,10460,castells,6
10461,10461,bradshaw,12
10462,10462,flocks,7
10463,10463,hens,13
10464,10464,flock,4
10465,10465,bubier,4
10466,10466,bestman,3
10467,10467,gilani,3
10468,10468,characterise,3
10469,10469,transponders,3
10470,10470,leg,7
10471,10471,retaining,1
10472,10472,webs,1
10473,10473,pes,7
10474,10474,seydou,2
10475,10475,conformers,2
10476,10476,reoptimization,1
10477,10477,affords,1
10478,10478,acetyl,1
10479,10479,oxiranium,1
10480,10480,acylium,1
10481,10481,acetaldehyde,1
10482,10482,cantilevers,1
10483,10483,sensors,14
10484,10484,chlorobenzene,3
10485,10485,analytes,1
10486,10486,cantilever,1
10487,10487,downfield,4
10488,10488,amidosilylenes,2
10489,10489,driess,2
10490,10490,silylenes,2
10491,10491,silylene,2
10492,10492,silicon,6
10493,10493,decamethylsilicocene,2
10494,10494,pixels,8
10495,10495,ries,1
10496,10496,fccs,2
10497,10497,seconds,7
10498,10498,rafts,1
10499,10499,partitions,1
10500,10500,oligomeric,1
10501,10501,mobile,7
10502,10502,westerath,2
10503,10503,slats,2
10504,10504,act,12
10505,10505,culling,1
10506,10506,musculoskeletal,1
10507,10507,finishing,1
10508,10508,hairless,1
10509,10509,arrival,2
10510,10510,veterinarian,1
10511,10511,naa,1
10512,10512,pearce,1
10513,10513,kirkpatrick,1
10514,10514,speciation,4
10515,10515,hydr,1
10516,10516,oxides,6
10517,10517,barcia,1
10518,10518,tmax,1
10519,10519,nanometers,2
10520,10520,dorrington,1
10521,10521,ssl,3
10522,10522,klimuk,1
10523,10523,hypersensitivity,2
10524,10524,radioactivity,3
10525,10525,ultrasonography,3
10526,10526,eln,2
10527,10527,adverse,3
