,category,paperid,date,num_authors,title
1116,ecology,440172,2018/10/11,6,The origin of fungi-culture in termites was associated with a shift to a mycolytic gut bacteria community
1117,ecology,439646,2018/10/11,3,Factors influencing leaf- and root-associated communities of bacteria and fungi across 33 plant orders in a grassland
1118,ecology,437301,2018/10/11,6,First detection of a highly invasive freshwater amphipod (Crangonyx floridanus) in the United Kingdom
1119,ecology,434886,2018/10/11,7,Spatiotemporal patterns of dunlin (Calidris alpina) in continental lakes of the Iberian Peninsula
1120,ecology,439547,2018/10/10,4,Alternative stable states in a model of microbial community limited by multiple essential nutrients
1121,ecology,440180,2018/10/10,5,"Cover crop mixture diversity, biomass productivity, weed suppression, and stability"
1122,ecology,439059,2018/10/10,5,Non-linear changes in modelled terrestrial ecosystems subjected to perturbations
1123,ecology,499236,2018/12/17,5,"Terminal Reproductive Investment, Physiological Trade-offs and Pleiotropic Effects: Their effects produce complex immune/reproductive interactions in the cricket Gryllus texensis"
1124,ecology,499194,2018/12/17,2,Life in coastal pebble sediment: Unique interstitial organism community and selective feeding on meiobenthos by interstitial fishes (Luciogobius: Gobiidae)
1125,ecology,496679,2018/12/17,5,Use of RNA and DNA to Identify Mechanisms of Microbial Community Homogenization
1126,ecology,394346,2018/12/16,7,Boreal marine fauna from the Barents Sea diperse to Arctic Northeast Greenland
1127,ecology,494757,2018/12/14,2,Intraspecific variation promotes trait clustering and species coexistence through higher-order interactions.
1128,ecology,462986,2018/12/14,3,Decades of native bee biodiversity surveys at Pinnacles National Park highlight the importance of monitoring natural areas over time
1129,ecology,410126,2018/12/13,7,A framework for disentangling ecological mechanisms underlying the island species-area relationship
1130,ecology,496547,2018/12/13,3,Spatiophylogenetic modelling of extinction risk reveals evolutionary distinctiveness and brief flowering period as risk factors in a diverse hotspot plant genus
1131,ecology,495481,2018/12/13,16,Biophysical and physiological causes of coral reef microbialization
1132,ecology,495671,2018/12/13,3,Sustainability of spatially distributed bacteria-phage systems
1133,ecology,187179,2018/07/31,5,Loss of generalist plant species and functional diversity decreases the robustness of a seed dispersal network
1134,ecology,358002,2018/07/30,6,Universal metabolic constraints on the thermal tolerance of marine phytoplankton
1135,ecology,379933,2018/07/30,3,Frugivory and seed dispersal by chelonians: A review and synthesis
1136,ecology,379743,2018/07/30,4,Bangers and cash: Baiting efficiency in a heterogeneous population.
1137,ecology,380170,2018/07/30,5,"Decreased snow cover stimulates under ice primary producers, but impairs methanotrophic capacity"
1138,ecology,380352,2018/07/30,8,Management performance mapping: the value of information for regional prioritization of project interventions
1139,ecology,379776,2018/07/29,5,Non-heritable variation in individual fitness adds stability to neutral theories in ecology and evolution
1140,ecology,378596,2018/07/28,6,"Hitchhiking, collapse and contingency in phage infections of migrating bacterial populations"
1141,ecology,378570,2018/07/28,5,"Climate, human influence, and the distribution limits of the invasive European earwig, Forficula auricularia, in Australia"
1142,ecology,312322,2018/07/28,8,Hotspot mutations and ColE1 plasmids contribute to the fitness of Salmonella Heidelberg in poultry litter
1143,ecology,460204,2018/12/11,8,Characterization of Pacific oyster (Crassostrea gigas) proteomic response to natural environmental differences
1144,ecology,344796,2018/12/11,3,Estimating the benefit of quarantine: eradicating invasive cane toads from islands
1145,ecology,493973,2018/12/11,1,Investigation of the spatial heterogeneity of soil microbial biomass carbon and nitrogen under long-term fertilizations in fluvo-aquic soil
1146,ecology,493932,2018/12/11,8,Low genetic variation in tolerance to defoliation in a long-lived tropical understorey palm
1147,ecology,492900,2018/12/10,2,"Effect of aboveground mass removal on toxicity of Geyers larkspur, with important implications for grazing management"
1148,ecology,492173,2018/12/10,2,Functional specialization under multidimensional tradeoffs
1149,ecology,492934,2018/12/10,5,Interpreting mosquito feeding patterns in Australia through an ecological lens; an analysis of blood meal studies.
1150,ecology,492389,2018/12/10,2,Recovery from fire affects spatial variability of nutrient availability in boreal aspen ecosystems
1151,ecology,443275,2018/12/10,9,The relative influence of niche versus neutral processes on Ediacaran communities
1152,ecology,492454,2018/12/10,5,The algae community in taxon Haptophyceae at the early bloom stage of Phaeocystis globosa in Northern Beibu Gulf in winter
1153,ecology,299495,2018/04/11,4,Intra-host symbiont diversity and extended symbiont maintenance in photosymbiotic Acantharea (clade F)
1154,ecology,282574,2018/04/11,10,Forfeiting the founder effect: turnover defines biofilm community succession
1155,ecology,266007,2018/04/11,2,Evolution transforms pushed waves into pulled waves
1156,ecology,231167,2018/04/10,9,Marine proteorhodopsins rival photosynthesis in solar energy capture
1157,ecology,197954,2018/04/10,8,Networks of genetic similarity reveal non-neutral processes shape strain structure in Plasmodium falciparum
1158,ecology,298323,2018/04/10,5,Cascading Effects of Shrimp Trawling: Increased Benthic Biomass and Increase in Net Primary Production
1159,ecology,298158,2018/04/09,7,Nearshore corals on the Mesoamerican Barrier Reef System on pace to cease growing as soon as year 2110
1160,ecology,298166,2018/04/09,1,Whence Lotka-Volterra? Conservation Laws and Integrable Systems in Ecology.
1161,ecology,147827,2018/04/09,7,Combining global tree cover loss data with historical national forest-cover maps to look at six decades of deforestation and forest fragmentation in Madagascar
1162,ecology,297432,2018/04/09,3,Ecological assessment of the River Nile around Gizert El-Warrak by Phytoplankton and macroinvertebrates assemblages
1163,ecology,75663,2016/09/16,11,Better together: a transboundary approach to brown bear monitoring in the Pyrenees
1164,ecology,75200,2016/09/14,2,ENVIREM: An expanded set of bioclimatic and topographic variables increases flexibility and improves performance of ecological niche modeling
1165,ecology,74302,2016/09/14,4,Amphibian diversity and abundance in ponds is lower in exotic plantations than native forests
1166,ecology,74492,2016/09/14,6,A Numerus Population Viability and Harvesting Analyses Web App
1167,ecology,74849,2016/09/12,4,Metagenomic sequencing of dung beetle intestinal contents directly detects and identifies mammalian fauna
1168,ecology,74336,2016/09/10,2,A phenomenological spatial model for macro-ecological patterns in species-rich ecosystems
1169,ecology,74393,2016/09/10,1,Simulation model for dynamics of three types of annual plants
1170,ecology,74328,2016/09/09,9,Fitness effects of thermal stress differ between outcrossing and selfing populations in Caenorhabditis elegans
1171,ecology,73106,2016/09/04,6,Wolbachia infections in Aedes aegypti differ markedly in their response to cyclical heat stress
1172,ecology,72546,2016/08/31,3,Cost Effective Acoustic Monitoring of Biodiversity and Bird Populations in Kenya
1173,ecology,513515,2019/01/07,5,Range-wide variation in local adaptation and phenotypic plasticity of fitness-related traits in Fagus sylvatica and their implications under climate change
1174,ecology,512699,2019/01/06,5,"Colonial ascidians strongly preyed upon, yet dominate the substrate in a subtropical fouling community"
1175,ecology,501320,2019/01/06,12,More than a flying syringe: Using functional traits in vector borne disease research
1176,ecology,512194,2019/01/04,5,"Forest canopy, a proxi of light intensity, arrests Pinus radiata invasion: basic science to conserve the Coastal Maulino forest, Central Chile."
1177,ecology,511618,2019/01/04,6,Divergence in gut microbial communities mirrors a social group fission event in a black-and-white colobus monkey (Colobus vellerosus)
1178,ecology,509794,2019/01/04,7,"LIDAR explains diversity of plants, fungi, lichens and bryophytes across multiple habitats and large geographic extent"
1179,ecology,510446,2019/01/03,4,"Variation in Melitaea cinxia gut microbiota is phylogenetically highly structured but only mildly driven by host plant microbiota, sex or parasitism."
1180,ecology,509067,2019/01/02,1,"Causes Of Death And Failures To Reproduce, Limiting Resources, Ecological Dynamics, And Selection: How To Evolve A Low Predation Guppy, And Cause A Trophic Cascade"
1181,ecology,506428,2019/01/02,1,"Climatic limits for the present European distribution of hornbeam (Carpinus betulus), with special reference to Ukraine"
1182,ecology,508507,2018/12/31,5,Eco-evolutionary significance of 'loners'
1183,ecology,309419,2018/04/28,7,Disturbance macroecology: integrating disturbance ecology and macroecology in different-age post-fire stands of a closed-cone pine forest as a case study
1184,ecology,310037,2018/04/28,7,Corals sustain growth but not skeletal density across the Florida Keys Reef Tract despite ongoing warming
1185,ecology,259531,2018/04/27,8,Temperature drives Zika virus transmission: evidence from empirical and mathematical models
1186,ecology,230383,2018/04/27,4,"Seasonal temperature variation influences climate suitability for dengue, chikungunya, and Zika transmission"
1187,ecology,309633,2018/04/27,6,Novel autotrophic organisms contribute significantly to the internal carbon cycling potential of a boreal lake
1188,ecology,307306,2018/04/27,4,NLMR and landscapetools: An integrated environment for simulating and modifying neutral landscape models in R
1189,ecology,309385,2018/04/27,1,A conservation assessment of the freshwater gastropods of South Dakota based on historical records and recent observations
1190,ecology,300632,2018/04/26,54,A protocol for an intercomparison of biodiversity and ecosystem services models using harmonized land-use and climate scenarios
